Permutation,eval_r2,eval_mape,eval_mdape,eval_consensus
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7490385904159049,0.14899869691815104,0.12339502270081261,0.1744517097343529
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'EPR')",0.7491111795017203,0.15281309472749294,0.11966065725259882,0.17445419082612382
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.7492608967947849,0.14949049363895034,0.12324812647135958,0.17449257443850832
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7604687830868745,0.16611883766348376,0.11793272199842654,0.1745275921916786
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7667556052522637,0.16195099277435876,0.12839874118688435,0.17453137623632645
"('DESTROYED',)",0.7509746965505961,0.15176568897110324,0.12291648222900513,0.1745691582165041
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY')",0.7466003651582653,0.14569862515583848,0.12462244200647549,0.17457356733468288
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7493019231431499,0.14993133719863086,0.12312142004977895,0.17458361136841996
"('DESTROYED', 'I(PALMA>0.06)', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'EPR')",0.7324719138559244,0.14521371846409437,0.11109152166323824,0.17461110875713606
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'TENURE_SECURITY')",0.7512699271834858,0.1512257687952344,0.12390107900935751,0.1746189735403687
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'AGE_DEPENDENCY')",0.7695835317918329,0.1612969996453201,0.13219032822867058,0.1746345986940526
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7461672587985233,0.15272875571644057,0.11740577629922216,0.17465575773904649
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7499786027902622,0.15535436525720878,0.11871962622620645,0.17469846289771765
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)')",0.744554213779089,0.1459934445490592,0.12280342688713008,0.17474755255236674
"('DESTROYED', 'INCOME', 'PALMA', 'EPR')",0.7438138973696113,0.15077394786915693,0.11739151710058274,0.17478385586670944
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'EPR')",0.7482593688679223,0.15026844709671947,0.12237091998813629,0.17479333273897782
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'EPR')",0.758350401844675,0.16430055170316,0.11846546786529286,0.17480520590792595
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7652476460609784,0.16187788501654363,0.12782533565782564,0.17481852487113028
"('DESTROYED', 'I(PALMA>0.06)', 'DESTROYED×INCOME')",0.7433654782643468,0.14569542748579986,0.1222281724619419,0.1748527072277983
"('DESTROYED', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7412028639832422,0.14822751619306723,0.11758125425433064,0.1748686354880519
"('DESTROYED', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7431107071047818,0.1512181221744489,0.1165395835779939,0.1748823328825537
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7694921990590066,0.16099417809306,0.1331588295213002,0.17488693618511789
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'I(PALMA>0.06)', 'DESTROYED×INCOME')",0.7515500732564517,0.15128975507572245,0.12495441347210454,0.17489803176379173
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.752107135884592,0.15584672318759474,0.12098765856488596,0.1749090819559629
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'PALMA', 'I(TENURE_SECURITY>0.81)')",0.7465502108705602,0.1538944780628253,0.11747697749878425,0.17494041489701648
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'AGE_DEPENDENCY', 'TENURE_SECURITY')",0.7358309490303792,0.14635875456454675,0.114324157811718,0.17495065444862853
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'PALMA', 'GRID_SMOD')",0.7593818117457485,0.16648044143949287,0.11779475946760617,0.17496446305378352
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7440348060412247,0.14877489363881352,0.12019662068686139,0.1749789027614834
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7453445216155812,0.14948332211678356,0.12083865101718459,0.1749924838394623
"('DESTROYED', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7515377197868036,0.15545590736646003,0.12120434192329478,0.17504084316765037
"('DESTROYED', 'I(AGE_DEPENDENCY>0.67)', 'EPR', 'DESTROYED×INCOME')",0.7447637780402737,0.14969719601914325,0.12037098913697016,0.17510146903861323
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.7368034194974887,0.14995682307374167,0.1122453144977078,0.1751329060246536
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.735230856245872,0.14689180349679215,0.11374688680711094,0.17513594468601035
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.73501216240377,0.15008815325739472,0.11043405427139688,0.17517001504167387
"('DESTROYED', 'INCOME', 'PALMA', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7380405818908845,0.14932096017526414,0.11423974987330555,0.1751733760525617
"('DESTROYED', 'I(PALMA>0.06)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.734688737421517,0.14807599080490635,0.11213301191640544,0.17517342176659825
"('DESTROYED', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7380670624851497,0.1468564562966982,0.11680245253291696,0.1751972821148218
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'I(TENURE_SECURITY>0.81)')",0.7506378389315626,0.15172217002776073,0.12456009092847109,0.1752148073415564
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7359748236103822,0.15070037851053908,0.11093410279940563,0.17521988589985416
"('DESTROYED', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7354499578025901,0.14710374833701398,0.11402548186607099,0.1752264241334983
"('DESTROYED', 'AGE_DEPENDENCY', 'TENURE_SECURITY')",0.7471197779669566,0.14720738538845768,0.12563286696488826,0.17524015812879645
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7676325178185409,0.16162606612448244,0.131873023083088,0.17528885712967648
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7356812272338817,0.1459159336032698,0.11581328754332033,0.17534933130423613
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'EPR', 'DESTROYED×INCOME')",0.7628416383824778,0.16638498775682906,0.12257878207275434,0.17537404381570187
"('DESTROYED', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7480634547546262,0.14901416341963242,0.125242364481891,0.17539769104896574
"('DESTROYED', 'INCOME', 'PALMA', 'I(PALMA>0.06)')",0.7424893576314797,0.14794747387896967,0.12074509650440451,0.17540107091729817
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY')",0.7422541906134947,0.14929971749101012,0.1191784915420601,0.1754080061398585
"('DESTROYED', 'I(DESTROYED>4.5)')",0.7646542384879251,0.16260583384600832,0.12830602842356542,0.17541920792721621
"('DESTROYED', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'EPR')",0.7432572794835667,0.14774939289126138,0.12198123907945713,0.1754911174957173
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.766548593937079,0.16095870092606476,0.1322243201716886,0.17554480905355815
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'DESTROYED×INCOME')",0.7411662596092015,0.1473966594019037,0.12058568405999198,0.1756053612842314
"('DESTROYED', 'AGE_DEPENDENCY', 'EPR', 'DESTROYED×INCOME')",0.7470462428565703,0.15152105291648324,0.12235885895914878,0.1756112230063539
"('DESTROYED', 'PALMA', 'EPR', 'DESTROYED×INCOME')",0.7416587693169697,0.15013805302847014,0.11844699930724537,0.17564209433958192
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'PALMA', 'DESTROYED×INCOME')",0.7663078315568639,0.16712692560488138,0.12611474438451345,0.17564461281084365
"('DESTROYED', 'INCOME', 'PALMA', 'DESTROYED×INCOME')",0.7376692568476476,0.1497740446238625,0.11504459677485523,0.1757164615170234
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'GRID_SMOD')",0.7440712486917918,0.15298231346877808,0.11833433948483657,0.1757484680872743
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7571898192232982,0.16759891835130758,0.11693639374744891,0.1757818309584861
"('DESTROYED', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7419228375028879,0.14917707174791126,0.12009886945312558,0.17578436789938298
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.7469477866788781,0.15223267977876495,0.12209797234888264,0.1757942884829232
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'PALMA', 'I(PALMA>0.06)')",0.7460235553503788,0.1501038446331387,0.12337453557798522,0.1758182749535817
"('DESTROYED', 'PALMA', 'GRID_SMOD')",0.7389845843835018,0.15059394177997112,0.11585546254265981,0.1758216066463764
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7350569538907572,0.14579769584279728,0.11674900394866866,0.17582991530023626
"('DESTROYED', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7484210199266489,0.15459584704201762,0.12136578214268888,0.1758468697526859
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'AGE_DEPENDENCY')",0.7678599218020847,0.16193131916924183,0.13358140835646223,0.1758842685745398
"('DESTROYED', 'I(PALMA>0.06)', 'EPR', 'DESTROYED×INCOME')",0.7387449984489779,0.147837861184736,0.11876124910308383,0.1759513706129473
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7337279523930746,0.15000749942152472,0.11157995779388401,0.17595316827411134
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'EPR')",0.7402098295029357,0.14914815041179535,0.1189255172176632,0.17595461270884094
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.7641676310337773,0.16222795377209698,0.12989338659361094,0.17598456977731022
"('DESTROYED', 'I(PALMA>0.06)', 'TENURE_SECURITY')",0.7381035900698515,0.14646296058985445,0.11963937296549289,0.17599958116183193
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)')",0.7556865530422592,0.15317201973001227,0.1306163492643143,0.17603393865068914
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7595723139985663,0.1656315741987313,0.1221069599023615,0.1760554067008422
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7642567601327969,0.16318202213528263,0.1292532331931086,0.17605949839853144
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'PALMA', 'EPR')",0.7611953687273907,0.1673201201840086,0.12210391965879436,0.17607622370513742
"('DESTROYED', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7416173124055658,0.14718940404444356,0.12265705451407806,0.17607638205098528
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7453412094036053,0.14803123494728396,0.12569077780921192,0.17612693445096353
"('DESTROYED', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7582954292976354,0.15466761298046103,0.13211372555088982,0.17616196974457185
"('DESTROYED', 'PALMA', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7333488063440348,0.14854075898979918,0.11330280324024758,0.17616491862867067
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7352367078873215,0.14932853754647624,0.11455534519829619,0.1762157249524836
"('DESTROYED', 'I(TENURE_SECURITY>0.81)')",0.7470138242607097,0.15285005786123568,0.12296773315378785,0.1762679889181046
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.7456353858260936,0.15370227476536916,0.12080843133672739,0.17629177342533434
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'AGE_DEPENDENCY')",0.75577169554888,0.1553929418507162,0.12933858595691847,0.17631994408625154
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7488732097572447,0.1544090939996705,0.12346155971223616,0.17633248131822066
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7632842607740697,0.16353559368102433,0.1287572686543601,0.17633620052043822
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)')",0.7393576541084516,0.14742483103980775,0.12101327783706828,0.17636015158947482
"('DESTROYED', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'EPR')",0.7384741850073777,0.1472293543179808,0.12044925576506814,0.17640147502522374
"('DESTROYED', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.735065240515822,0.15023364310650097,0.11410959666297345,0.1764259997512175
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'GRID_SMOD', 'TENURE_SECURITY')",0.7577004409308664,0.16653756161403946,0.12061945391672922,0.17648552486663407
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7299624158005039,0.14735619280818496,0.11207162538186566,0.17648846746318222
"('DESTROYED', 'INCOME', 'PALMA', 'TENURE_SECURITY')",0.7394213604445721,0.14927653649531755,0.11979183570860065,0.17654900391978204
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.744200942306977,0.15070989002748555,0.12322679794800537,0.17657858188950462
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'EPR')",0.7526055697191292,0.15474740927069622,0.12777477800440284,0.17663887251865662
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7362400054567804,0.14806566302486662,0.11825946045995542,0.17669503934268058
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7448007620891917,0.15284768320843922,0.12220893389922306,0.17675195167282354
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7356384746951434,0.14814014558581268,0.11777521569205289,0.1767589621942407
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7442189969360025,0.15218019559734042,0.12251085262609243,0.1768240170958101
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7421687888809418,0.1501756401489275,0.12255999639055502,0.17685561588618023
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'EPR')",0.7446147031535815,0.15092842237324594,0.1242796016587977,0.1768644402928207
"('DESTROYED', 'INCOME', 'PALMA', 'I(PALMA>0.06)', 'EPR')",0.7389728211268267,0.1501910483647267,0.11966909088843981,0.17696243937544662
"('DESTROYED', 'I(PALMA>0.06)', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7307102607388195,0.14690411702469405,0.11471899595026096,0.1769709507453785
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7443979764750195,0.15084176246624897,0.12453729489298566,0.1769936936280717
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.7630666940636909,0.1634387841425277,0.1306349913808012,0.17700236048654602
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'TENURE_SECURITY')",0.7342125145082745,0.14797280584792452,0.11724999716216628,0.17700342950060544
"('DESTROYED', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.739435969899729,0.14916214385363602,0.12128603303622047,0.17700406899670917
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)')",0.7457263509707794,0.14981561336096882,0.12692419170555433,0.17700448469858124
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7504999788977508,0.15517915700730908,0.12642032046437837,0.17703316619131224
"('DESTROYED', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7380017578354705,0.1470781334708414,0.12213506644581605,0.17707048069372897
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'TENURE_SECURITY')",0.7421239746669803,0.14886112326960796,0.12447779569106317,0.17707164809789697
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.7630713118542926,0.16282955098484114,0.13159315534263574,0.17711713149106145
"('DESTROYED', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7399765019768866,0.1505223027963561,0.12097694152115078,0.17717424744687346
"('DESTROYED', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7477022013866925,0.1559718371067497,0.12328816929360166,0.17718593500455296
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.7631379257370963,0.162328128256069,0.1323727256807944,0.1771876427332557
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'PALMA', 'EPR')",0.7635259994245314,0.16980629943316616,0.12540896021415704,0.17722975340759728
"('DESTROYED', 'PALMA', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7314473321893709,0.14856175243264333,0.11470019482256813,0.1772715383552802
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7480016398567166,0.15026741501937876,0.12978564485824284,0.17735047334030166
"('DESTROYED', 'PALMA', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7375849621771204,0.14940648707675896,0.12024145838727433,0.17735432776230428
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'EPR')",0.729883442079938,0.15117267049639027,0.11090761295072059,0.17739894712239093
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7423368399004735,0.1538578822661386,0.12069929205617293,0.17740677814061268
"('DESTROYED', 'AGE_DEPENDENCY', 'EPR')",0.7432583398516477,0.14968909120335894,0.1257903527512796,0.17740703470099695
"('DESTROYED', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7425146500568549,0.14972145143604312,0.12505105109228518,0.1774192841571578
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY')",0.7322329510648597,0.14838007553342278,0.11619757681164007,0.17744823376006771
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)')",0.7430049498677826,0.15343041044354383,0.12196260025078262,0.17746268694218126
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7607468700620159,0.16298792543633825,0.13016697250041975,0.177469342624914
"('DESTROYED', 'I(PALMA>0.06)', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'EPR')",0.7299777138595254,0.14985447295628082,0.11254336196994968,0.1774733736889017
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7322218958214246,0.1488650659730981,0.11579504380863835,0.17747940465343728
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7425846676154406,0.15128998654026288,0.12374277792866002,0.17748269895116076
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.7650475509651002,0.16454671152347378,0.13298659960538678,0.17749525338792008
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7456537499741505,0.15531812246237575,0.12283323274513652,0.17749920174445397
"('DESTROYED', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7566783721283916,0.15641577454159825,0.13280573659692493,0.17751437967004388
"('DESTROYED', 'INCOME')",0.7483147295581654,0.15378452926623315,0.12716995215671045,0.1775465839549261
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'PALMA', 'TENURE_SECURITY')",0.7466860133189608,0.15421135930456847,0.12513805743372142,0.17755446780644304
"('DESTROYED', 'PALMA', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'EPR')",0.7296166335323524,0.14973570718631798,0.11262297986902174,0.17758068450766243
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7273364100522401,0.15107399337060548,0.10920508018544824,0.1776475545012712
"('DESTROYED', 'PALMA', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7327589800534853,0.14942677875543156,0.11643583426286591,0.17770121098827074
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7379836738455706,0.14967740923695694,0.12144696384046227,0.1777135664106162
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY')",0.7399126730540008,0.14971351637622687,0.12335894906604702,0.17771993079609105
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.729073540789944,0.15167258744525045,0.1106542009879804,0.17775108254776228
"('DESTROYED', 'DESTROYED×INCOME')",0.7466765341560665,0.1538034399533469,0.1262253133511432,0.17778407304947452
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'TENURE_SECURITY')",0.7449537699862478,0.15016025818501516,0.12815854942047683,0.17778834587308137
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'EPR', 'DESTROYED×INCOME')",0.7372933497419255,0.14902835681447202,0.12172101507564465,0.17781867404939708
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'DESTROYED×INCOME')",0.7390615699888043,0.1496899926835081,0.12290416492359746,0.1778441958727671
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY')",0.7401186382955762,0.15203047203114337,0.12163051126630256,0.17784744833395658
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY')",0.7278678658800553,0.15165949651643987,0.10975763121780606,0.17784975395139688
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7346523450448804,0.14950230038738735,0.11872349139810519,0.17785781558020405
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(AGE_DEPENDENCY>0.67)', 'EPR', 'DESTROYED×INCOME')",0.7610839233313771,0.16382391341359365,0.13089594550821554,0.1778786451968107
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD')",0.7375120682483024,0.14929366640467562,0.12185807999322133,0.1778798927165315
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'I(PALMA>0.06)', 'TENURE_SECURITY')",0.743733513203658,0.15363330128012462,0.12380318310804173,0.17790099039483612
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7293421532654908,0.15017345536337123,0.11288322782294741,0.17790484330694264
"('DESTROYED', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7426453604052126,0.15013230220799828,0.1262813523211724,0.17792276470798604
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7333714432493899,0.14829851108370945,0.11891518382902659,0.1779474172211154
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(TENURE_SECURITY>0.81)')",0.7592817117724509,0.165550715252524,0.1275986924050779,0.17795589862838368
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY')",0.7316391310879691,0.14780598265080508,0.1177168519845762,0.17796123451580406
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7432767932199266,0.15213639094042763,0.1250431172273249,0.17796757164927532
"('DESTROYED', 'INCOME', 'PALMA', 'I(PALMA>0.06)', 'DESTROYED×INCOME')",0.7307967305288805,0.1512901490901969,0.11342320231981615,0.17797220696037752
